Date_Crudites_Platter,Slot_12_to_18_Crudites_Platter,Slot_18_to_19_Crudites_Platter,Base_Price_Crudites_Platter,Slot_12_to_18_Org,Slot_18_to_19_Org,Base_Price_Hours_Org,Happy_Hour_Crudites_Platter,Discount_Crudites_Platter,
11/8/2024,5.8126,5.8126,7.75,0,5.8126,7.75,Happy Hour 12-7,25,
11/9/2024,7.75,7.75,7.75,7.75,7.75,7.75,No Happy Hour,0,
11/10/2024,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
11/11/2024,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
11/12/2024,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
11/13/2024,5.8126,5.8126,7.75,0,5.8126,7.75,Happy Hour 12-7,25,
11/14/2024,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
11/15/2024,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
11/16/2024,7.75,7.75,7.75,7.75,7.75,7.75,No Happy Hour,0,
11/17/2024,5.8126,5.8126,7.75,5.8126,5.8126,0,Happy Hour 12-7,25,
11/18/2024,5.8126,5.8126,7.75,0,0,7.75,Happy Hour 12-7,25,
11/19/2024,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
11/20/2024,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
11/21/2024,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
11/22/2024,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
11/23/2024,7.75,7.75,7.75,7.75,7.75,7.75,No Happy Hour,0,
11/24/2024,5.8126,5.8126,7.75,0,5.8126,7.75,Happy Hour 12-7,25,
11/25/2024,5.8126,5.8126,7.75,0,0,7.75,Happy Hour 12-7,25,
11/26/2024,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
11/27/2024,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
11/28/2024,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
11/29/2024,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
11/30/2024,7.75,7.75,7.75,7.75,7.75,7.75,No Happy Hour,0,
12/1/2024,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
12/2/2024,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
12/3/2024,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
12/4/2024,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
12/5/2024,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
12/6/2024,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
12/7/2024,7.75,7.75,7.75,7.75,7.75,7.75,No Happy Hour,0,
12/8/2024,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
12/9/2024,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
12/10/2024,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
12/11/2024,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
12/12/2024,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
12/13/2024,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
12/14/2024,7.75,7.75,7.75,7.75,7.75,7.75,No Happy Hour,0,
12/15/2024,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
12/16/2024,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
12/17/2024,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
12/18/2024,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
12/19/2024,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
12/20/2024,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
12/21/2024,7.75,7.75,7.75,7.75,7.75,7.75,No Happy Hour,0,
12/22/2024,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
12/23/2024,5.8126,5.8126,7.75,0,5.8126,7.75,Happy Hour 12-7,25,
12/24/2024,5.8126,5.8126,7.75,0,0,7.75,Happy Hour 12-7,25,
12/25/2024,5.8126,5.8126,7.75,0,0,7.75,Happy Hour 12-7,25,
12/26/2024,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
12/27/2024,5.8126,5.8126,7.75,0,0,7.75,Happy Hour 12-7,25,
12/28/2024,7.75,7.75,7.75,7.75,0,7.75,No Happy Hour,0,
12/29/2024,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
12/30/2024,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
12/31/2024,5.8126,5.8126,7.75,0,0,0,Happy Hour 12-7,25,
1/1/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
1/2/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
1/3/2025,5.8126,5.8126,7.75,0,0,7.75,Happy Hour 12-7,25,
1/4/2025,7.75,7.75,7.75,7.75,7.75,7.75,No Happy Hour,0,
1/5/2025,5.8126,5.8126,7.75,0,5.8126,7.75,Happy Hour 12-7,25,
1/6/2025,5.8126,5.8126,7.75,0,5.8126,7.75,Happy Hour 12-7,25,
1/7/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
1/8/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
1/9/2025,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
1/10/2025,5.8126,5.8126,7.75,0,0,7.75,Happy Hour 12-7,25,
1/11/2025,7.75,7.75,7.75,7.75,7.75,7.75,No Happy Hour,0,
1/12/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
1/13/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
1/14/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
1/15/2025,5.8126,5.8126,7.75,0,0,7.75,Happy Hour 12-7,25,
1/16/2025,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
1/17/2025,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
1/18/2025,7.75,7.75,7.75,7.75,7.75,7.75,No Happy Hour,0,
1/19/2025,5.8126,5.8126,7.75,0,0,7.75,Happy Hour 12-7,25,
1/20/2025,5.8126,5.8126,7.75,0,5.8126,7.75,Happy Hour 12-7,25,
1/21/2025,5.8126,5.8126,7.75,0,5.8126,7.75,Happy Hour 12-7,25,
1/22/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
1/23/2025,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
1/24/2025,5.8126,5.8126,7.75,0,0,7.75,Happy Hour 12-7,25,
1/25/2025,7.75,7.75,7.75,7.75,7.75,7.75,No Happy Hour,0,
1/26/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
1/27/2025,5.8126,5.8126,7.75,0,0,7.75,Happy Hour 12-7,25,
1/28/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
1/29/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
1/30/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
1/31/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
2/1/2025,7.75,7.75,7.75,7.75,7.75,7.75,No Happy Hour,0,
2/2/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
2/3/2025,5.8126,5.8126,7.75,0,0,7.75,Happy Hour 12-7,25,
2/4/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
2/5/2025,5.8126,5.8126,7.75,0,5.8126,7.75,Happy Hour 12-7,25,
2/6/2025,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
2/7/2025,5.8126,5.8126,7.75,0,0,7.75,Happy Hour 12-7,25,
2/8/2025,7.75,7.75,7.75,7.75,7.75,7.75,No Happy Hour,0,
2/9/2025,5.8126,5.8126,7.75,0,0,0,Happy Hour 12-7,25,
2/10/2025,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
2/11/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
2/12/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
2/13/2025,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
2/14/2025,5.8126,5.8126,7.75,0,5.8126,7.75,Happy Hour 12-7,25,
2/15/2025,7.75,7.75,7.75,7.75,0,7.75,No Happy Hour,0,
2/16/2025,5.8126,5.8126,7.75,0,0,7.75,Happy Hour 12-7,25,
2/17/2025,5.8126,5.8126,7.75,0,5.8126,7.75,Happy Hour 12-7,25,
2/18/2025,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
2/19/2025,5.8126,5.8126,7.75,0,5.8126,7.75,Happy Hour 12-7,25,
2/20/2025,5.8126,5.8126,7.75,0,5.8126,7.75,Happy Hour 12-7,25,
2/21/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
2/22/2025,7.75,7.75,7.75,7.75,7.75,7.75,No Happy Hour,0,
2/23/2025,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
2/24/2025,5.8126,5.8126,7.75,0,0,7.75,Happy Hour 12-7,25,
2/25/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
2/26/2025,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
2/27/2025,5.8126,5.8126,7.75,0,0,7.75,Happy Hour 12-7,25,
2/28/2025,5.8126,5.8126,7.75,0,0,7.75,Happy Hour 12-7,25,
3/1/2025,5.8126,5.8126,7.75,5.8126,0,0,Happy Hour 12-7,25,
3/2/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
3/3/2025,5.8126,5.8126,7.75,0,0,0,Happy Hour 12-7,25,
3/4/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
3/5/2025,5.8126,5.8126,7.75,0,0,7.75,Happy Hour 12-7,25,
3/6/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
3/7/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
3/8/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
3/9/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
3/10/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
3/11/2025,5.8126,5.8126,7.75,5.8126,0,0,Happy Hour 12-7,25,
3/12/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
3/13/2025,5.8126,5.8126,7.75,5.8126,0,7.75,Happy Hour 12-7,25,
3/14/2025,5.8126,5.8126,7.75,5.8126,0,0,Happy Hour 12-7,25,
3/15/2025,5.8126,5.8126,7.75,5.8126,5.8126,7.75,Happy Hour 12-7,25,
3/16/2025,5.8126,5.8126,7.75,0,0,7.75,Happy Hour 12-7,25,
3/17/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
3/18/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
3/19/2025,6.2,6.2,7.75,0,0,0,Happy Hour 12-7,20,
3/20/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
3/21/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
3/22/2025,6.2,6.2,7.75,0,6.2,7.75,Happy Hour 12-7,20,
3/23/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
3/24/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
3/25/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
3/26/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
3/27/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
3/28/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
3/29/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
3/30/2025,6.2,6.2,7.75,0,6.2,7.75,Happy Hour 12-7,20,
3/31/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
4/1/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
4/2/2025,6.2,6.2,7.75,0,6.2,7.75,Happy Hour 12-7,20,
4/3/2025,6.2,6.2,7.75,0,6.2,7.75,Happy Hour 12-7,20,
4/4/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
4/5/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
4/6/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
4/7/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
4/8/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
4/9/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
4/10/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
4/11/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
4/12/2025,6.2,6.2,7.75,0,6.2,7.75,Happy Hour 12-7,20,
4/13/2025,6.2,6.2,7.75,0,6.2,7.75,Happy Hour 12-7,20,
4/14/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
4/15/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
4/16/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
4/17/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
4/18/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
4/19/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
4/20/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
4/21/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
4/22/2025,6.2,6.2,7.75,0,6.2,7.75,Happy Hour 12-7,20,
4/23/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
4/24/2025,6.2,6.2,7.75,0,6.2,7.75,Happy Hour 12-7,20,
4/25/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
4/26/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
4/27/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
4/28/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
4/29/2025,6.2,6.2,7.75,0,6.2,7.75,Happy Hour 12-7,20,
4/30/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
5/1/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
5/2/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
5/3/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
5/4/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
5/5/2025,6.2,6.2,7.75,0,6.2,7.75,Happy Hour 12-7,20,
5/6/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
5/7/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
5/8/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
5/9/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
5/10/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
5/11/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
5/12/2025,6.2,6.2,7.75,0,6.2,7.75,Happy Hour 12-7,20,
5/13/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
5/14/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
5/15/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
5/16/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
5/17/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
5/18/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
5/19/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
5/20/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
5/21/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
5/22/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
5/23/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
5/24/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
5/25/2025,6.2,6.2,7.75,0,6.2,7.75,Happy Hour 12-7,20,
5/26/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
5/27/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
5/28/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
5/29/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
5/30/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
5/31/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
6/1/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
6/2/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
6/3/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
6/4/2025,6.2,6.2,7.75,0,6.2,7.75,Happy Hour 12-7,20,
6/5/2025,6.2,7.75,7.75,6.2,7.75,7.75,Happy Hour 12-6,20,
6/6/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
6/7/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
6/8/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
6/9/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
6/10/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
6/11/2025,6.2,6.2,7.75,0,6.2,7.75,Happy Hour 12-7,20,
6/12/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
6/13/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
6/14/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
6/15/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
6/16/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
6/17/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
6/18/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
6/19/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
6/20/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
6/21/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
6/22/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
6/23/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
6/24/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
6/25/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
6/26/2025,6.2,7.75,7.75,0,7.75,7.75,Happy Hour 12-6,20,
6/27/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
6/28/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
6/29/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
6/30/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
7/1/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
7/2/2025,6.2,6.2,7.75,0,6.2,7.75,Happy Hour 12-7,20,
7/3/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
7/4/2025,6.2,6.2,7.75,0,6.2,7.75,Happy Hour 12-7,20,
7/5/2025,6.2,6.2,7.75,0,6.2,0,Happy Hour 12-7,20,
7/6/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
7/7/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
7/8/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
7/9/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
7/10/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
7/11/2025,6.2,6.2,7.75,0,6.2,7.75,Happy Hour 12-7,20,
7/12/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
7/13/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
7/14/2025,6.2,6.2,7.75,0,6.2,7.75,Happy Hour 12-7,20,
7/15/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
7/16/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
7/17/2025,6.2,6.2,7.75,6.2,6.2,7.75,Happy Hour 12-7,20,
7/18/2025,6.2,6.2,7.75,0,0,7.75,Happy Hour 12-7,20,
7/19/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
7/20/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
7/21/2025,6.2,6.2,7.75,6.2,0,7.75,Happy Hour 12-7,20,
7/22/2025,6.2,6.2,7.75,0,6.2,0,Happy Hour 12-7,20,
